YEAR,HOSPITAL,COUNTY,LATITUDE,LONGITUDE,Hospital Ratings,# of Cases
2016,Mercy General Hospital,Sacramento,38.56955,-121.45271,As Expected,689
2016,Mercy San Juan Hospital,Sacramento,38.66818,-121.31261,As Expected,898
2016,Methodist Hospital of Sacramento,Sacramento,38.46416,-121.41744,As Expected,363
2016,UC Davis Medical Center,Sacramento,38.55438,-121.45738,As Expected,796
2016,Sutter General Hospital,Sacramento,38.57176,-121.47008,As Expected,690
2016,Kaiser Foundation Hospital - South Sacramento,Sacramento,38.47144,-121.42409,As Expected,519
2016,Mercy Hospital - Folsom,Sacramento,38.67223,-121.1428,As Expected,252
2016,Hazel Hawkins Memorial Hospital,San Benito,36.835,-121.38609,As Expected,93
2016,Bear Valley Community Hospital,San Bernardino,34.24728,-116.88988,As Expected,9
2016,Chino Valley Medical Center,San Bernardino,34.02626,-117.687,As Expected,120
2016,Montclair Hospital Medical Center,San Bernardino,34.07774,-117.69603,As Expected,52
2016,Kaiser Foundation Hospital - Fontana,San Bernardino,34.0725,-117.43549,As Expected,772
2016,Loma Linda University Medical Center,San Bernardino,34.05164,-117.26146,As Expected,770
2016,Mountains Community Hospital,San Bernardino,34.26583,-117.16716,As Expected,4
2016,Redlands Community Hospital,San Bernardino,34.03699,-117.2044,As Expected,232
2016,San Antonio Community Hospital,San Bernardino,34.10056,-117.63828,As Expected,540
2016,Community Hospital of San Bernardino,San Bernardino,34.13138,-117.32245,As Expected,188
2016,Saint Bernadine Medical Center,San Bernardino,34.1341,-117.27865,As Expected,490
2016,Saint Mary Regional Medical Center,San Bernardino,34.54053,-117.26535,Better,678
2016,Victor Valley Community Hospital,San Bernardino,34.5281768,-117.2925622,As Expected,221
2016,Colorado River Medical Center,San Bernardino,34.8325,-114.61818,As Expected,16
2016,Hi-Desert Medical Center,San Bernardino,34.13323,-116.27654,As Expected,106
2016,Desert Valley Hospital,San Bernardino,34.47093,-117.29778,Better,526
2016,Arrowhead Regional Medical Center,San Bernardino,34.07163215,-117.3527761,As Expected,422
2016,Barstow Community Hospital,San Bernardino,34.8935263,-117.0168841,As Expected,120
2016,Alvarado Hospital,San Diego,32.77708,-117.05683,As Expected,191
2016,Sharp Coronado Hospital and Healthcare Center,San Diego,32.69427,-117.16808,As Expected,42
2016,Sharp Memorial Hospital,San Diego,32.80016,-117.15531,As Expected,687
2016,Grossmont Hospital,San Diego,32.77963,-117.00924,Better,887
2016,Kaiser Foundation Hospital - San Diego,San Diego,32.79287,-117.09447,Worse,770
2016,Scripps Mercy Hospital,San Diego,32.75128,-117.1609,As Expected,1087
2016,Palomar Medical Center,San Diego,33.12622,-117.07585,As Expected,801
2016,Paradise Valley Hospital,San Diego,32.6863293,-117.0830382,As Expected,247
2016,Scripps Memorial Hospital - La Jolla,San Diego,32.88506,-117.22279,As Expected,515
2016,Tri-City Medical Center - Oceanside,San Diego,33.18394,-117.29027,Worse,358
2016,UC San Diego Medical Center,San Diego,32.75387,-117.16498,As Expected,906
2016,Sharp Chula Vista Medical Center,San Diego,32.61909,-117.02488,As Expected,734
2016,Pomerado Hospital,San Diego,32.99563,-117.05784,As Expected,171
2016,Scripps Green Hospital,San Diego,32.89654,-117.2419,As Expected,221
2016,Scripps Memorial Hospital - Encinitas,San Diego,33.0363,-117.28495,As Expected,415
2016,Kaiser Foundation Hospital - San Francisco,San Francisco,37.78274,-122.44289,As Expected,330
2016,Laguna Honda Hospital and Rehabilitation Center,San Francisco,37.74761,-122.45871,,
2016,California Pacific Medical Center - Pacific Campus,San Francisco,37.79149,-122.43102,Worse,437
2016,California Pacific Medical Center  Davies Campus,San Francisco,37.7691,-122.43465,As Expected,69
2016,San Francisco General Hospital,San Francisco,37.75657,-122.40637,As Expected,506
2016,Saint Francis Memorial Hospital,San Francisco,37.78917,-122.41695,As Expected,193
2016,California Pacific Medical Center - St. Luke's Campus,San Francisco,37.74799,-122.42052,As Expected,164
2016,"Saint Mary's Medical Center, San Francisco",San Francisco,37.77408,-122.45441,As Expected,218
2016,UC San Francisco Medical Center,San Francisco,37.7635148,-122.4576564,Worse,471
2016,Chinese Hospital,San Francisco,37.79565,-122.40926,As Expected,83
2016,Dameron Hospital,San Joaquin,37.9613,-121.30061,As Expected,167
2016,Lodi Memorial Hospital,San Joaquin,38.12146,-121.2859,As Expected,324
2016,San Joaquin General Hospital,San Joaquin,37.88594,-121.28918,As Expected,335
2016,Saint Joseph's Medical Center of Stockton,San Joaquin,37.97075,-121.2891,As Expected,687
2016,Sutter Tracy Community Hospital,San Joaquin,37.74366,-121.43482,As Expected,135
2016,Doctors Hospital of Manteca,San Joaquin,37.80118,-121.19818,As Expected,180
2016,Kaiser Foundation Hospital - Manteca,San Joaquin,37.79751,-121.24612,As Expected,382
2016,Arroyo Grande Community Hospital,San Luis Obispo,35.11369,-120.59147,As Expected,85
2016,French Hospital Medical Center,San Luis Obispo,35.27801,-120.64977,As Expected,150
2016,Sierra Vista Regional Medical Center,San Luis Obispo,35.29105,-120.66576,As Expected,61
2016,Twin Cities Community Hospital,San Luis Obispo,35.5543,-120.71967,As Expected,92
2016,San Mateo Medical Center,San Mateo,37.53017,-122.29951,As Expected,93
2016,Kaiser Foundation Hospital - South San Francisco,San Mateo,37.65806,-122.43837,As Expected,308
2016,Seton Medical Center,San Mateo,37.68172,-122.47283,As Expected,359
2016,Peninsula Medical Center,San Mateo,37.5944692,-122.3832465,Better,387
2016,Sequoia Hospital,San Mateo,37.48129,-122.25377,As Expected,223
2016,Kaiser Foundation Hospital  Redwood City,San Mateo,37.48967,-122.22463,As Expected,118
2016,Goleta Valley Cottage Hospital,Santa Barbara,34.43336,-119.80929,As Expected,14
2016,Lompoc Valley Medical Center,Santa Barbara,34.639252,-120.4396497,As Expected,91
2016,Marian Medical Center,Santa Barbara,34.95198,-120.41338,As Expected,280
2016,Santa Barbara Cottage Hospital,Santa Barbara,34.42943,-119.72318,Worse,364
2016,Santa Ynez Valley Cottage Hospital,Santa Barbara,34.602458,-120.126198,As Expected,17
2016,Regional Medical of San Jose,Santa Clara,37.36332,-121.84837,As Expected,828
2016,El Camino Hospital,Santa Clara,37.36779,-122.07801,As Expected,468
2016,Good Samaritan Hospital - San Jose,Santa Clara,37.25116,-121.9449,Worse,406
2016,O'Connor Hospital - San Jose,Santa Clara,37.32714,-121.93727,As Expected,349
2016,Santa Clara Valley Medical Center,Santa Clara,37.31346,-121.93202,As Expected,711
2016,Stanford Hospital,Santa Clara,37.43342,-122.17827,As Expected,468
2016,Kaiser Foundation Hospital - San Jose,Santa Clara,37.23924,-121.80269,As Expected,291
2016,Saint Louise Regional Hospital,Santa Clara,37.03731,-121.57411,As Expected,102
2016,Kaiser Foundation Hospital - Santa Clara,Santa Clara,37.334597,-121.995774,As Expected,824
2016,Dominican Hospital - Santa Cruz/Soquel,Santa Cruz,36.98806,-121.98489,As Expected,384
2016,Watsonville Community Hospital,Santa Cruz,36.92839,-121.79173,As Expected,91
2016,Mayers Memorial Hospital,Shasta,41.02423,-121.42442,As Expected,11
2016,Shasta Regional Medical Center,Shasta,40.5855423,-122.3862952,As Expected,359
2016,Mercy Medical Center - Redding,Shasta,40.57204,-122.39742,Worse,438
2016,Mercy Medical Center Mt. Shasta,Siskiyou,41.31896,-122.323,As Expected,25
2016,Fairchild Medical Center,Siskiyou,41.71865,-122.64353,As Expected,39
2016,Kaiser Foundation Hospital - Rehabilitation Center Vallejo,Solano,38.12839,-122.24761,As Expected,441
2016,Sutter Solano Medical Center,Solano,38.13117,-122.23912,As Expected,229
2016,North Bay Medical Center,Solano,38.26097,-122.05076,As Expected,397
2016,Kaiser Foundation Hospital - Vacaville,Solano,38.3894968,-121.9373177,As Expected,154
2016,Healdsburg District Hospital,Sonoma,38.62764,-122.86385,Worse,26
2016,Petaluma Valley Hospital,Sonoma,38.25323,-122.63302,As Expected,91
2016,Santa Rosa Memorial Hospital - Montgomery,Sonoma,38.44304,-122.70114,As Expected,306
2016,Sonoma Valley Hospital,Sonoma,38.28841,-122.46524,As Expected,39
2016,Palm Drive Hospital,Sonoma,38.39836,-122.82111,As Expected,28
2016,Kaiser Foundation Hospital - Santa Rosa,Sonoma,38.47087,-122.73119,As Expected,245
2016,Sutter Santa Ros,Sonoma,38.49636,-122.7514,As Expected,122
2016,Doctors Medical Center,Stanislaus,37.66439,-120.99631,As Expected,574
2016,"Emanuel Medical Center, Inc.",Stanislaus,37.51052,-120.83966,As Expected,382
2016,Memorial Hospital Medical Center - Modesto,Stanislaus,37.66727,-120.97546,As Expected,629
2016,Oak Valley District Hospital,Stanislaus,37.75782,-120.86031,As Expected,29
2016,Saint Elizabeth Community Hospital,Tehama,40.1495,-122.21887,As Expected,91
2016,Trinity Hospital,Trinity,40.73784,-122.94037,As Expected,20
2016,Kaweah Delta Medical Center,Tulare,36.32753,-119.29345,As Expected,940
2016,Sierra View District Hospital,Tulare,36.06948,-119.02727,As Expected,176
2016,Tulare Regional Medical Center,Tulare,36.22217,-119.33775,As Expected,86
2016,Sonora Regional Medical Center - Greenley,Tuolumne,37.98811,-120.36965,As Expected,174
2016,Community Memorial Hospital - San Buenaventura,Ventura,34.274589,-119.258124,As Expected,305
2016,Ventura County Medical Center,Ventura,34.27634,-119.2517,Worse,145
2016,Los Robles Hospital and Medical Center,Ventura,34.20539,-118.89297,As Expected,398
2016,Ojai Valley Community Hospital,Ventura,34.44221,-119.26311,As Expected,16
2016,Saint John's Pleasant Valley Hospital,Ventura,34.24177,-119.018,As Expected,200
2016,Simi Valley Hospital and Healthcare Services - Sycamore,Ventura,34.28945,-118.74405,As Expected,189
2016,Saint John's Regional Medical Center,Ventura,34.21687,-119.15819,As Expected,498
2016,Woodland Memorial Hospital,Yolo,38.66284,-121.7933,As Expected,89
2016,Sutter Davis Hospital,Yolo,38.56154,-121.77244,As Expected,76
2016,Rideout Memorial Hospital,Yuba,39.138222,-121.594363,As Expected,556
2015,Alameda Hospital,Alameda,37.762953,-122.25362,As Expected,79
2015,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,37.85633,-122.25784,As Expected,186
2015,Alameda County Medical Center - Highland Campus,Alameda,37.79917,-122.2312,As Expected,314
2015,Alta Bates Summit Medical Center - Summit Campus - Hawthorne,Alameda,37.82106,-122.26257,Better,450
2015,Saint Rose Hospital,Alameda,37.63291,-122.08962,Better,164
2015,Washington Hospital - Fremont,Alameda,37.55847,-121.98006,As Expected,299
2015,San Leandro Hospital,Alameda,37.71364,-122.14067,Better,127
2015,Valleycare Medical Center,Alameda,37.69206,-121.88095,Better,196
2015,Kaiser Foundation Hospital – Fremont,Alameda,37.55055,-121.97483,As Expected,109
2015,Eden Medical Center,Alameda,37.6983769,-122.0874055,As Expected,188
2015,Kaiser Foundation Hospital – Oakland/Richmond,Alameda,37.82402,-122.25791,Better,519
2015,Kaiser Foundation Hospital – San Leandro,Alameda,37.70611,-122.16917,As Expected,181
2015,Sutter Amador Hospital,Amador,38.34743,-120.77272,As Expected,70
2015,Biggs Gridley Memorial Hospital,Butte,39.36705,-121.69058,As Expected,8
2015,Feather River Hospital,Butte,39.75641,-121.57218,As Expected,104
2015,Oroville Hospital,Butte,39.50485,-121.5428,Better,240
2015,Enloe Medical Center - Esplanade Campus,Butte,39.74224,-121.84922,As Expected,324
2015,Mark Twain Saint Joseph's Hospital,Calaveras,38.19021,-120.67105,As Expected,23
2015,Colusa Regional Medical Center,Colusa,39.20727,-122.00031,As Expected,19
2015,Doctors Medical Center - San Pablo,Contra Costa,37.95279,-122.33866,As Expected,56
2015,Contra Costa Regional Medical Center,Contra Costa,38.00646,-122.13101,As Expected,213
2015,Sutter Delta Medical Center,Contra Costa,37.98222,-121.8054,As Expected,271
2015,John Muir Medical Center - Walnut Creek Campus,Contra Costa,37.91434,-122.04183,As Expected,317
2015,Kaiser Foundation Hospital - Walnut Creek,Contra Costa,37.8923,-122.05828,As Expected,370
2015,John Muir Medical Center - Concord Campus,Contra Costa,37.98615,-122.03874,As Expected,405
2015,San Ramon Regional Medical Center,Contra Costa,37.77713,-121.96076,As Expected,91
2015,Kaiser Foundation Hospital - Antioch,Contra Costa,37.951975,-121.776854,As Expected,194
2015,Sutter Coast Hospital,Del Norte,41.77278,-124.19514,As Expected,56
2015,Barton Memorial Hospital,El Dorado,38.91224,-119.99784,As Expected,28
2015,Marshall Medical Center,El Dorado,38.72557326,-120.7909638,As Expected,143
2015,Clovis Community Medical Center,Fresno,36.83745,-119.66072,As Expected,304
2015,Coalinga Regional Medical Center,Fresno,36.15096,-120.33501,As Expected,9
2015,Community Regional Medical Center - Fresno,Fresno,36.74253,-119.78324,As Expected,738
2015,Sierra Kings District Hospital,Fresno,36.60789,-119.45145,As Expected,10
2015,Saint Agnes Medical Center,Fresno,36.8370782,-119.7649963,As Expected,623
2015,Kaiser Foundation Hospital - Fresno,Fresno,36.84246,-119.7832,As Expected,212
2015,Fresno Heart and Surgical Hospital,Fresno,36.8611,-119.78931,As Expected,85
2015,Glenn Medical Center,Glenn,39.52055,-122.20791,As Expected,11
2015,Mad River Community Hospital,Humboldt,40.90351,-124.09038,As Expected,40
2015,Jerold Phelps Community Hospital,Humboldt,40.10195,-123.79286,As Expected,4
2015,Redwood Memorial Hospital,Humboldt,40.58267,-124.13549,As Expected,17
2015,Saint Joseph Hospital - Eureka,Humboldt,40.7832,-124.14216,As Expected,167
2015,El Centro Regional Medical Center,Imperial,32.78138,-115.49824,As Expected,127
2015,Pioneers Memorial Hospital,Imperial,32.96003,-115.55183,As Expected,103
2015,Northern Inyo Hospital,Inyo,37.36207,-118.40756,As Expected,9
2015,Delano Regional Medical Center,Kern,35.76143,-119.23706,As Expected,55
2015,Bakersfield Memorial Hospital,Kern,35.39051,-119.00658,As Expected,345
2015,Kern Medical Center,Kern,35.380833,-118.967222,As Expected,86
2015,Kern Valley Healthcare District,Kern,35.63486,-118.40509,As Expected,22
2015,Mercy Hospital - Bakersfield,Kern,35.37323,-119.02715,Better,159
2015,Good Samaritan Hospital - Bakersfield,Kern,35.41216,-119.03913,As Expected,32
2015,Ridgecrest Regional Hospital,Kern,35.6404,-117.66996,As Expected,40
2015,San Joaquin Community Hospital,Kern,35.383064,-119.018775,As Expected,460
2015,Tehachapi Hospital,Kern,35.13004,-118.4482,,
2015,Bakersfield Heart Hospital,Kern,35.38619,-119.04314,As Expected,251
2015,Adventist Medical Center,Kings,36.3256247,-119.6683912,As Expected,291
2015,Saint Helena Hospital - Clearlake,Lake,38.93556,-122.6201,As Expected,35
2015,Sutter Lakeside Hospital,Lake,39.10232,-122.91003,As Expected,40
2015,Banner Lassen Medical Center,Lassen,40.42306,-120.64609,As Expected,13
2015,Alhambra Hospital,Los Angeles,34.08988,-118.1449,Better,128
2015,Antelope Valley Hospital,Los Angeles,34.68928,-118.15767,As Expected,243
2015,Saint Mary Medical Center,Los Angeles,33.7802376,-118.1866412,As Expected,213
2015,Beverly Hospital,Los Angeles,34.01614,-118.10132,As Expected,195
2015,Brotman Medical Center,Los Angeles,34.02328,-118.39724,As Expected,243
2015,California Hospital Medical Center - Los Angeles,Los Angeles,34.03721,-118.26551,As Expected,336
2015,Centinela Hospital Medical Center,Los Angeles,33.94917,-118.34788,Better,976
2015,Tri-City Regional Medical Center - Hawaiian Gardens,Los Angeles,33.83352,-118.08169,As Expected,84
2015,City of Hope Helford Clinical Research Hospital,Los Angeles,34.13216,-117.97152,As Expected,7
2015,Community and Mission Hospital of Huntington Park - Slauson,Los Angeles,33.98929,-118.22466,As Expected,129
2015,Los Angeles Community Hospital,Los Angeles,34.01897,-118.1875,Better,143
2015,San Gabriel Valley Medical Center,Los Angeles,34.1024,-118.10503,Better,224
2015,Lakewood Regional Medical Center,Los Angeles,33.86016,-118.14837,As Expected,320
2015,Downey Regional Medical Center,Los Angeles,33.93515,-118.13196,Better,254
2015,East Los Angeles Doctors Hospital,Los Angeles,34.02383,-118.18377,As Expected,83
2015,Encino Hospital Medical Center,Los Angeles,34.15686,-118.48662,Better,67
2015,Foothill Presbyterian Hospital - Johnston Memorial,Los Angeles,34.13384,-117.87244,As Expected,125
2015,"Pacific Alliance Medical Center, Inc.",Los Angeles,34.06464,-118.23905,Better,182
2015,Garfield Medical Center,Los Angeles,34.06826,-118.12302,Better,323
2015,Glendale Adventist Medical Center - Wilson Terrace,Los Angeles,34.14951,-118.23109,Better,468
2015,East Valley Hospital Medical Center,Los Angeles,34.12867,-117.86609,As Expected,19
2015,Greater El Monte Community Hospital,Los Angeles,34.04827,-118.04257,As Expected,40
2015,Hollywood Community Hospital,Los Angeles,34.09628,-118.32501,As Expected,76
2015,Hollywood Presbyterian Medical Center,Los Angeles,34.09557,-118.29163,Better,232
2015,Providence Holy Cross Medical Center,Los Angeles,34.2791,-118.45951,Better,452
2015,Good Samaritan Hospital - Los Angeles,Los Angeles,34.05324,-118.26522,As Expected,318
2015,Huntington Memorial Hospital,Los Angeles,34.13565,-118.1518,As Expected,374
2015,Citrus Valley Medical Center - Inter Community Campus,Los Angeles,34.08993,-117.89264,As Expected,221
2015,Torrance Memorial Medical Center,Los Angeles,33.81258,-118.34388,As Expected,523
2015,Kaiser Foundation Hospital - Sunset,Los Angeles,34.09823,-118.29545,As Expected,484
2015,Kaiser Foundation Hospital - Harbor City,Los Angeles,33.789,-118.29415,Better,294
2015,Kaiser Foundation Hospital - Panorama City,Los Angeles,34.21975,-118.43009,As Expected,182
2015,Kaiser Foundation Hospital - West Los Angeles,Los Angeles,34.03793,-118.37568,As Expected,271
2015,Providence Little Company of Mary Medical Center - Torrance,Los Angeles,33.83767,-118.35708,Better,496
2015,Community Hospital of Long Beach,Los Angeles,33.78871,-118.14578,As Expected,76
2015,Marina Del Rey Hospital,Los Angeles,33.98125,-118.43971,Worse,107
2015,Providence Tarzana Medical Center,Los Angeles,34.16985,-118.53136,Better,273
2015,Memorial Hospital of Gardena,Los Angeles,33.89246,-118.29493,As Expected,204
2015,Glendale Memorial Hospital and Medical Center,Los Angeles,34.1284,-118.25769,As Expected,319
2015,Mission Community Hospital - Panorama Campus,Los Angeles,34.22138,-118.45639,As Expected,153
2015,Long Beach Memorial Medical Center,Los Angeles,33.80801,-118.1852,Better,477
2015,Methodist Hospital of Southern California,Los Angeles,34.13603,-118.03879,Better,368
2015,Olympia Medical Center,Los Angeles,34.05754,-118.36008,Better,195
2015,Monterey Park Hospital,Los Angeles,34.05308,-118.13665,As Expected,94
2015,Cedars Sinai Medical Center,Los Angeles,34.07681,-118.38061,As Expected,1070
2015,Northridge Hospital Medical Center,Los Angeles,34.22075,-118.53186,Better,268
2015,Norwalk Community Hospital,Los Angeles,33.91108,-118.0644,As Expected,64
2015,Pacific Hospital of Long Beach,Los Angeles,33.80759,-118.19355,As Expected,53
2015,Pomona Valley Hospital Medical Center,Los Angeles,34.07852,-117.75234,As Expected,408
2015,Presbyterian Intercommunity Hospital,Los Angeles,33.96775,-118.04671,Better,461
2015,Citrus Valley Medical Center - Queen of the Valley Campus,Los Angeles,34.06242,-117.94528,As Expected,261
2015,Silver Lake Medical Center - Downtown Campus,Los Angeles,34.06879,-118.26324,As Expected,46
2015,San Dimas Community Hospital,Los Angeles,34.09922,-117.83218,As Expected,58
2015,Providence Little Company of Mary Medical Center - San Pedro,Los Angeles,33.73798,-118.30557,Better,130
2015,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Los Angeles,34.02755,-118.48623,Better,266
2015,Pacifica Hospital of the Valley,Los Angeles,34.24088,-118.39555,As Expected,49
2015,Sherman Oaks Hospital,Los Angeles,34.15995,-118.4488,Better,163
2015,Saint Francis Medical Center,Los Angeles,33.93085,-118.20415,Better,447
2015,Saint John's Health Center,Los Angeles,34.0298085,-118.478687,As Expected,162
2015,Providence Saint Joseph Medical Center,Los Angeles,34.1559,-118.32711,As Expected,406
2015,Saint Vincent Medical Center,Los Angeles,34.06311,-118.27302,As Expected,269
2015,Coast Plaza Doctors Hospital,Los Angeles,33.91264,-118.09906,As Expected,102
2015,Ronald Reagan UCLA Medical Center,Los Angeles,34.068889,-118.445,As Expected,320
2015,Valley Presbyterian Hospital,Los Angeles,34.19399,-118.46196,Better,270
2015,Verdugo Hills Hospital,Los Angeles,34.20557,-118.2152,As Expected,114
2015,West Covina Medical Center,Los Angeles,34.07042,-117.94505,As Expected,7
2015,West Hills Hospital and Medical Center,Los Angeles,34.20365,-118.6294,As Expected,181
2015,White Memorial Medical Center,Los Angeles,34.051,-118.21739,As Expected,264
2015,Whittier Hospital Medical Center,Los Angeles,33.95379,-118.00303,As Expected,114
2015,Henry Mayo Newhall Memorial Hospital,Los Angeles,34.39637,-118.55324,Better,256
2015,Los Angeles County/Harbor - UCLA Medical Center,Los Angeles,33.83149,-118.29332,As Expected,257
2015,Los Angeles County/University of Southern California Medical Center,Los Angeles,34.05982,-118.21031,As Expected,519
2015,Los Angeles County/Olive View - UCLA Medical Center,Los Angeles,34.32418,-118.45255,Better,262
2015,Kaiser Foundation Hospital - Woodland Hills,Los Angeles,34.17198,-118.58829,Better,404
2015,University of Southern California University Hospital,Los Angeles,34.06284,-118.20287,As Expected,147
2015,Kaiser Foundation Hospital - Baldwin Park,Los Angeles,34.06348,-117.986,As Expected,349
2015,Kaiser Foundation Hospital - Downey,Los Angeles,33.9171234,-118.1290216,Better,306
2015,Palmdale Regional Medical Center,Los Angeles,34.5843754,-118.1443461,As Expected,324
2015,Madera Community Hospital,Madera,36.94535,-120.04561,As Expected,78
2015,Kaiser Foundation Hospital - San Rafael,Marin,38.0041,-122.55376,As Expected,133
2015,Marin General Hospital,Marin,37.94651,-122.53715,Better,163
2015,Novato Community Hospital,Marin,38.09749,-122.55887,As Expected,50
2015,John C. Fremont Healthcare District,Mariposa,37.50126,-119.97714,As Expected,24
2015,Frank R. Howard Memorial Hospital,Mendocino,39.40079,-123.34973,As Expected,23
2015,Mendocino Coast District Hospital,Mendocino,39.4326,-123.80068,As Expected,27
2015,Ukiah Valley Medical Center,Mendocino,39.1528,-123.20363,As Expected,87
2015,Memorial Hospital Los Banos,Merced,37.06273,-120.86147,As Expected,58
2015,Mercy Medical Center - Merced,Merced,37.3402309,-120.4651815,As Expected,263
2015,Modoc Medical Center,Modoc,41.48001,-120.54407,As Expected,6
2015,Mammoth Hospital,Mono,37.64524,-118.96408,As Expected,3
2015,Community Hospital Monterey Peninsula,Monterey,36.59827,-121.92488,As Expected,199
2015,George L. Mee Memorial Hospital,Monterey,36.2071,-121.1325,As Expected,12
2015,Salinas Valley Memorial Hospital,Monterey,36.66022,-121.6481,As Expected,245
2015,Natividad Medical Center,Monterey,36.69686,-121.6297,As Expected,59
2015,Queen of the Valley Hospital - Napa,Napa,38.32363,-122.296,As Expected,167
2015,Saint Helena Hospital,Napa,38.53937349,-122.473003,Better,113
2015,Sierra Nevada Memorial Hospital,Nevada,39.22932,-121.04748,As Expected,132
2015,Tahoe Forest Hospital,Nevada,39.3245579,-120.2014553,As Expected,18
2015,Orange Coast Memorial Medical Center,Orange,33.70162,-117.95524,As Expected,260
2015,AHMC Anaheim Regional Medical Center,Orange,33.84725,-117.93248,As Expected,310
2015,Chapman Medical Center,Orange,33.78785,-117.82586,As Expected,20
2015,Fountain Valley Regional Hospital and Medical Center - Euclid,Orange,33.71546,-117.93694,Better,338
2015,Western Medical Center - Anaheim,Orange,33.8209,-117.90921,As Expected,22
2015,Hoag Memorial Hospital Presbyterian,Orange,33.62526,-117.92949,Better,373
2015,Huntington Beach Hospital,Orange,33.70442,-117.98895,As Expected,83
2015,La Palma Intercommunity Hospital,Orange,33.8485,-118.03737,As Expected,94
2015,Los Alamitos Medical Center,Orange,33.80327,-118.0674,As Expected,211
2015,Coastal Communities Hospital,Orange,33.71112,-117.88539,As Expected,33
2015,Mission Hospital Regional Medical Center,Orange,33.56279,-117.66768,Better,279
2015,UC Irvine Medical Center,Orange,33.7889,-117.89064,As Expected,213
2015,Garden Grove Hospital and Medical Center,Orange,33.7745089,-117.9130315,As Expected,93
2015,Placentia Linda Hospital,Orange,33.88704521,-117.8431129,As Expected,113
2015,Saddleback Memorial Medical Center,Orange,33.60796,-117.70837,As Expected,325
2015,Mission Hospital Laguna Beach,Orange,33.4997391,-117.7422502,As Expected,23
2015,Saint Joseph Hospital - Orange,Orange,33.7823,-117.86516,As Expected,377
2015,Saint Jude Medical Center,Orange,33.89349,-117.92851,Better,367
2015,West Anaheim Medical Center,Orange,33.82482,-117.99492,Better,200
2015,Western Medical Center - Santa Ana,Orange,33.75361,-117.83398,As Expected,111
2015,Kaiser Foundation Hospital – Orange County – Anaheim,Orange,33.8544317,-117.8439815,Better,485
2015,Hoag Orthopedic Institute,Orange,33.6617789,-117.7735916,,
2015,Sutter Auburn Faith Hospital,Placer,38.94452,-121.0982,As Expected,85
2015,Sutter Roseville Medical Center,Placer,38.76439,-121.25055,As Expected,319
2015,Kaiser Foundation Hospital - Roseville,Placer,38.74636,-121.25107,As Expected,360
2015,Eastern Plumas Hospital - Portola Campus,Plumas,39.8052,-120.47088,,
2015,Plumas District Hospital,Plumas,39.93938,-120.96244,As Expected,13
2015,Seneca Healthcare District,Plumas,40.30518,-121.23421,As Expected,17
2015,Corona Regional Medical Center - Main,Riverside,33.8733354,-117.5668015,Better,233
2015,Desert Regional Medical Center,Riverside,33.83932,-116.54549,As Expected,292
2015,Eisenhower Medical Center,Riverside,33.76418,-116.40808,Better,490
2015,Hemet Valley Medical Center,Riverside,33.75113,-116.95958,Better,350
2015,John F. Kennedy Memorial Hospital,Riverside,33.70677,-116.23391,Better,113
2015,Palo Verde Hospital,Riverside,33.61315,-114.5956,As Expected,13
2015,Parkview Community Hospital Medical Center,Riverside,33.92573,-117.43996,As Expected,161
2015,Riverside Community Hospital,Riverside,33.97641,-117.37997,As Expected,534
2015,San Gorgonio Memorial Hospital,Riverside,33.9295,-116.94678,As Expected,151
2015,Menifee Valley Medical Center,Riverside,33.72146,-117.15691,Better,114
2015,Kaiser Foundation Hospital - Riverside,Riverside,33.9063,-117.47082,As Expected,214
2015,Kaiser Foundation Hospital - Moreno Valley,Riverside,33.89519,-117.18094,As Expected,117
2015,Southwest Healthcare System - Murrieta,Riverside,33.55788,-117.18488,As Expected,231
2015,Riverside County Regional Medical Center,Riverside,33.91187,-117.19525,As Expected,254
2015,Temecula Valley,Riverside,33.4795943,-117.1048018,As Expected,200
2015,Loma Linda University Medical Center - Murrieta,Riverside,33.6122263,-117.1624483,As Expected,267
2015,Kaiser Foundation Hospital - Sacramento/Roseville-Morse,Sacramento,38.60197,-121.39232,Better,177
2015,Mercy General Hospital,Sacramento,38.56955,-121.45271,As Expected,431
2015,Mercy San Juan Hospital,Sacramento,38.66818,-121.31261,Better,673
2015,Methodist Hospital of Sacramento,Sacramento,38.46416,-121.41744,Better,260
2015,UC Davis Medical Center,Sacramento,38.55438,-121.45738,Better,561
2015,Sutter General Hospital,Sacramento,38.57176,-121.47008,As Expected,264
2015,Sutter Memorial Hospital,Sacramento,38.57071,-121.43948,As Expected,241
2015,Kaiser Foundation Hospital - South Sacramento,Sacramento,38.47144,-121.42409,As Expected,398
2015,Mercy Hospital - Folsom,Sacramento,38.67223,-121.1428,As Expected,184
2015,Hazel Hawkins Memorial Hospital,San Benito,36.835,-121.38609,As Expected,55
2015,Bear Valley Community Hospital,San Bernardino,34.24728,-116.88988,As Expected,7
2015,Chino Valley Medical Center,San Bernardino,34.02626,-117.687,As Expected,79
2015,Montclair Hospital Medical Center,San Bernardino,34.07774,-117.69603,As Expected,51
2015,Kaiser Foundation Hospital - Fontana,San Bernardino,34.0725,-117.43549,Better,552
2015,Loma Linda University Medical Center,San Bernardino,34.05164,-117.26146,As Expected,495
